Ration Card Number,State,District no.,Age,Gender,Family Size,Aadhaar Linked,Foodgrain Type,Monthly Quota (kg),Subsidy Amount (INR),FPS ID,Transaction Date,Transaction Status
1323307306,Madhya Pradesh,District 28,59,Female,10,Yes,Pulses,14,197,FPS7370,05-04-2024,Failure
1957464056,Andhra Pradesh,District 43,25,Male,3,Yes,Pulses,5,244,FPS7059,23-04-2024,Success
6067256551,Uttar Pradesh,District 2,65,Other,4,Yes,Sugar,24,429,FPS1033,05-04-2024,Success
7191689270,Uttar Pradesh,District 37,19,Female,2,Yes,Rice,32,131,FPS7395,04-04-2024,Failure
1817126482,Bihar,District 20,80,Male,4,Yes,Rice,18,279,FPS2489,03-04-2024,Success
5441747109,Tamil Nadu,District 33,68,Female,2,No,Wheat,35,248,FPS5472,22-04-2024,Failure
3995642463,Rajasthan,District 44,75,Male,3,No,Sugar,7,68,FPS3495,20-04-2024,Success
4969017672,Rajasthan,District 49,48,Female,5,Yes,Sugar,6,212,FPS2531,09-04-2024,Failure
3826100094,Uttar Pradesh,District 5,80,Female,9,No,Rice,34,479,FPS4540,10-04-2024,Failure
9568447489,Rajasthan,District 39,76,Other,4,No,Rice,8,91,FPS1709,22-04-2024,Failure
3099503647,Rajasthan,District 10,34,Other,7,Yes,Rice,29,242,FPS8186,13-04-2024,Failure
4457101433,Madhya Pradesh,District 11,64,Female,9,Yes,Wheat,11,78,FPS2798,23-04-2024,Success
3543489110,Andhra Pradesh,District 14,32,Other,6,Yes,Wheat,31,284,FPS3352,16-04-2024,Success
2166950767,Karnataka,District 32,48,Male,7,No,Millet,11,311,FPS1393,14-04-2024,Failure
4555213220,Gujarat,District 6,34,Male,9,Yes,Rice,25,268,FPS6226,08-04-2024,Success
7507254506,Bihar,District 30,43,Male,6,Yes,Wheat,7,302,FPS8321,16-04-2024,Success
6984560094,Madhya Pradesh,District 20,75,Male,9,No,Millet,5,89,FPS8646,24-04-2024,Success
6280884387,Tamil Nadu,District 7,48,Other,5,Yes,Sugar,28,431,FPS6748,28-04-2024,Failure
3284949022,Tamil Nadu,District 31,24,Male,10,No,Sugar,21,297,FPS1199,09-04-2024,Failure
6996008705,Maharashtra,District 49,77,Male,5,Yes,Rice,8,274,FPS3920,02-04-2024,Failure
6225323064,Maharashtra,District 27,75,Other,6,Yes,Sugar,22,104,FPS5040,12-04-2024,Success
1351557290,Gujarat,District 40,19,Female,6,No,Pulses,22,315,FPS7553,17-04-2024,Success
5858635405,Uttar Pradesh,District 22,33,Male,10,No,Wheat,33,308,FPS8875,01-04-2024,Success
4204524962,Bihar,District 35,52,Female,7,Yes,Sugar,23,183,FPS3872,29-04-2024,Success
3212598462,Gujarat,District 48,54,Female,10,No,Pulses,26,471,FPS5900,17-04-2024,Failure
2291974965,Maharashtra,District 13,21,Other,2,No,Rice,22,297,FPS7827,21-04-2024,Failure
8680378577,Tamil Nadu,District 13,26,Male,3,No,Wheat,17,429,FPS1286,20-04-2024,Failure
3704005872,West Bengal,District 39,68,Female,9,Yes,Millet,21,173,FPS7932,04-04-2024,Failure
5940071245,Karnataka,District 19,78,Male,6,Yes,Pulses,34,120,FPS6789,16-04-2024,Success
5593849184,Uttar Pradesh,District 43,73,Other,5,No,Rice,14,166,FPS3998,24-04-2024,Failure
4965992465,Andhra Pradesh,District 17,59,Female,3,No,Pulses,5,423,FPS7811,30-04-2024,Success
8305041935,West Bengal,District 2,66,Female,5,Yes,Pulses,17,175,FPS3139,05-04-2024,Success
6187144604,Gujarat,District 32,41,Female,8,Yes,Millet,26,375,FPS6773,18-04-2024,Failure
5240371970,Madhya Pradesh,District 50,35,Other,9,No,Rice,25,140,FPS4508,12-04-2024,Success
3904498095,Uttar Pradesh,District 36,19,Other,7,Yes,Sugar,17,398,FPS7201,02-04-2024,Failure
4391638882,Bihar,District 25,33,Other,9,Yes,Sugar,34,484,FPS4099,30-04-2024,Failure
3842957520,Rajasthan,District 49,76,Male,2,No,Pulses,10,310,FPS2369,07-04-2024,Failure
4696228211,Madhya Pradesh,District 14,57,Male,3,No,Pulses,7,314,FPS1852,11-04-2024,Success
8006533117,Gujarat,District 19,37,Other,5,Yes,Sugar,9,218,FPS5893,17-04-2024,Success
9201511796,Gujarat,District 14,36,Male,5,No,Pulses,6,320,FPS5786,27-04-2024,Failure
4853913332,Maharashtra,District 31,24,Female,3,No,Rice,29,255,FPS2862,19-04-2024,Success
8766192170,Maharashtra,District 11,58,Female,5,Yes,Rice,7,418,FPS6359,14-04-2024,Failure
4717811302,Andhra Pradesh,District 19,22,Female,5,Yes,Rice,12,213,FPS2373,25-04-2024,Success
6269356563,Tamil Nadu,District 24,54,Female,8,Yes,Sugar,16,176,FPS4055,16-04-2024,Failure
6738260140,Uttar Pradesh,District 14,47,Other,4,No,Sugar,9,150,FPS7064,15-04-2024,Failure
6512388061,Gujarat,District 12,19,Male,10,Yes,Pulses,27,300,FPS1269,18-04-2024,Success
3186500239,Maharashtra,District 25,52,Female,3,Yes,Wheat,28,496,FPS7319,29-04-2024,Failure
2966056016,Bihar,District 39,67,Female,2,Yes,Pulses,29,193,FPS7106,15-04-2024,Success
4032537918,Karnataka,District 20,46,Female,5,Yes,Pulses,19,116,FPS5398,27-04-2024,Success
7095600577,West Bengal,District 44,67,Other,10,No,Pulses,30,180,FPS2073,08-04-2024,Success
1026281705,Tamil Nadu,District 7,25,Other,3,No,Wheat,14,470,FPS8660,29-04-2024,Failure
2472978941,Rajasthan,District 45,58,Male,7,No,Sugar,35,323,FPS2840,06-04-2024,Success
3972111879,West Bengal,District 15,42,Other,8,Yes,Sugar,26,114,FPS4683,23-04-2024,Failure
5270278250,Bihar,District 26,76,Female,9,Yes,Rice,6,94,FPS8965,04-04-2024,Success
6944996405,Maharashtra,District 14,71,Female,7,No,Millet,24,398,FPS9740,05-04-2024,Success
6725893027,Andhra Pradesh,District 39,45,Other,2,No,Wheat,22,160,FPS9393,01-04-2024,Success
5184048265,Karnataka,District 30,71,Other,10,No,Pulses,34,264,FPS8734,30-04-2024,Success
7274891145,Madhya Pradesh,District 42,80,Male,8,Yes,Wheat,10,364,FPS5834,11-04-2024,Success
3237237865,Bihar,District 2,58,Male,2,Yes,Wheat,12,324,FPS4967,04-04-2024,Failure
8960747552,Andhra Pradesh,District 11,61,Female,5,Yes,Sugar,16,320,FPS8944,08-04-2024,Success
1821797498,Madhya Pradesh,District 44,49,Male,8,No,Millet,6,191,FPS5783,26-04-2024,Failure
3200405537,Tamil Nadu,District 43,53,Female,5,No,Millet,15,104,FPS5884,30-04-2024,Failure
7558151155,West Bengal,District 48,29,Female,2,No,Wheat,6,112,FPS4628,17-04-2024,Failure
1681107721,West Bengal,District 19,31,Female,4,Yes,Pulses,22,101,FPS6489,28-04-2024,Failure
7624811179,Karnataka,District 42,21,Female,4,No,Millet,16,190,FPS8084,10-04-2024,Success
5174310298,Madhya Pradesh,District 26,69,Female,9,Yes,Millet,7,134,FPS6566,22-04-2024,Failure
7369384863,Maharashtra,District 46,26,Male,8,Yes,Rice,22,473,FPS1710,26-04-2024,Failure
5899875996,Maharashtra,District 26,80,Male,7,Yes,Sugar,16,106,FPS8018,16-04-2024,Success
9358189582,Rajasthan,District 27,50,Other,10,Yes,Pulses,24,469,FPS5987,22-04-2024,Success
7461250753,Madhya Pradesh,District 31,77,Female,8,No,Millet,25,219,FPS2929,07-04-2024,Failure
9879967817,Uttar Pradesh,District 4,35,Male,2,No,Wheat,8,147,FPS1224,11-04-2024,Success
4202977186,Tamil Nadu,District 15,50,Female,2,Yes,Pulses,14,279,FPS9147,18-04-2024,Failure
3496544581,West Bengal,District 30,53,Other,9,Yes,Sugar,17,207,FPS2903,28-04-2024,Success
1531363819,Maharashtra,District 28,44,Male,5,No,Millet,35,244,FPS8794,22-04-2024,Failure
6707832238,Tamil Nadu,District 28,69,Male,8,No,Wheat,15,473,FPS3441,18-04-2024,Failure
2685100344,Madhya Pradesh,District 37,34,Other,9,Yes,Pulses,20,400,FPS7715,26-04-2024,Failure
3221427602,Uttar Pradesh,District 43,27,Female,4,No,Sugar,34,125,FPS3477,30-04-2024,Success
6642209414,Tamil Nadu,District 41,58,Other,9,No,Rice,12,466,FPS9544,21-04-2024,Failure
4163733247,Madhya Pradesh,District 31,42,Female,6,Yes,Millet,19,99,FPS7384,13-04-2024,Success
5803456615,West Bengal,District 16,70,Male,2,Yes,Wheat,5,181,FPS4951,09-04-2024,Success
5673712578,West Bengal,District 14,66,Male,9,Yes,Rice,5,354,FPS6571,21-04-2024,Failure
2004702326,Gujarat,District 35,65,Male,2,Yes,Millet,14,190,FPS7648,09-04-2024,Failure
1927194561,Uttar Pradesh,District 15,42,Other,7,Yes,Pulses,32,122,FPS5867,18-04-2024,Failure
4532551766,Rajasthan,District 14,67,Other,5,No,Millet,18,137,FPS6064,25-04-2024,Success
8144483654,Rajasthan,District 41,76,Male,3,No,Sugar,34,321,FPS4567,13-04-2024,Success
6464604047,Karnataka,District 25,30,Other,4,No,Wheat,8,52,FPS7071,11-04-2024,Failure
7339995832,Andhra Pradesh,District 22,22,Female,7,Yes,Rice,19,150,FPS3189,13-04-2024,Success
1825486232,Bihar,District 2,62,Male,6,Yes,Wheat,34,287,FPS5459,06-04-2024,Failure
4133181391,Uttar Pradesh,District 24,69,Male,8,No,Rice,26,386,FPS9711,17-04-2024,Success
5210195374,Karnataka,District 4,33,Female,3,No,Sugar,34,395,FPS6377,16-04-2024,Success
3250685402,Uttar Pradesh,District 35,32,Other,9,Yes,Wheat,22,321,FPS1261,29-04-2024,Failure
9329021912,Bihar,District 4,74,Female,6,Yes,Pulses,25,240,FPS8282,09-04-2024,Success
3937352402,Madhya Pradesh,District 22,30,Male,7,Yes,Wheat,34,238,FPS7119,14-04-2024,Success
3579050387,Andhra Pradesh,District 37,63,Female,7,Yes,Sugar,19,180,FPS2985,13-04-2024,Failure
3798976452,Bihar,District 16,20,Other,5,No,Pulses,35,86,FPS1059,29-04-2024,Success
1734217861,Uttar Pradesh,District 46,64,Female,7,Yes,Pulses,17,177,FPS3144,04-04-2024,Failure
8494812722,Maharashtra,District 8,24,Other,6,No,Sugar,16,254,FPS8210,26-04-2024,Failure
9408817960,Rajasthan,District 2,48,Other,3,Yes,Sugar,28,393,FPS1290,30-04-2024,Failure
3590922050,Bihar,District 25,79,Male,5,Yes,Millet,20,296,FPS3833,02-04-2024,Failure
1213421722,Uttar Pradesh,District 24,80,Female,8,No,Millet,21,72,FPS9571,16-04-2024,Success
3106417388,Karnataka,District 45,26,Female,6,Yes,Pulses,16,138,FPS2859,06-04-2024,Failure
8903706707,Gujarat,District 8,76,Other,8,Yes,Millet,8,175,FPS1999,29-04-2024,Success
8071440588,Madhya Pradesh,District 23,24,Female,9,No,Sugar,22,56,FPS3502,01-04-2024,Failure
9434951172,Andhra Pradesh,District 5,59,Other,7,Yes,Sugar,5,111,FPS7342,13-04-2024,Success
7817864259,Rajasthan,District 1,59,Female,9,Yes,Pulses,25,457,FPS1719,15-04-2024,Failure
9937913245,Karnataka,District 47,25,Female,7,Yes,Wheat,31,200,FPS4260,29-04-2024,Failure
6794998323,Tamil Nadu,District 12,77,Female,9,No,Sugar,32,291,FPS4457,16-04-2024,Success
6231259215,Bihar,District 22,65,Other,10,Yes,Wheat,33,99,FPS2724,28-04-2024,Failure
1138927611,Uttar Pradesh,District 14,38,Female,10,No,Wheat,12,396,FPS4523,04-04-2024,Success
4589638679,Uttar Pradesh,District 42,34,Male,7,No,Rice,12,461,FPS6339,06-04-2024,Success
8166313711,Rajasthan,District 7,63,Female,2,No,Pulses,17,329,FPS7904,20-04-2024,Failure
1340503796,Tamil Nadu,District 37,44,Female,8,No,Rice,30,239,FPS1276,18-04-2024,Failure
4914161231,Gujarat,District 35,75,Male,10,No,Millet,14,160,FPS2591,15-04-2024,Failure
6292741869,Andhra Pradesh,District 37,38,Other,3,No,Millet,31,133,FPS8928,27-04-2024,Failure
6757240460,Madhya Pradesh,District 28,48,Other,5,Yes,Rice,26,324,FPS2577,06-04-2024,Success
6947599235,Madhya Pradesh,District 28,27,Female,5,No,Sugar,10,372,FPS8639,18-04-2024,Failure
8312638802,Gujarat,District 5,23,Male,7,No,Wheat,34,62,FPS2574,04-04-2024,Failure
4823799443,Bihar,District 33,72,Other,5,Yes,Wheat,31,243,FPS8514,27-04-2024,Failure
6279682141,Bihar,District 47,20,Other,4,Yes,Millet,15,294,FPS1004,19-04-2024,Failure
4245771288,Bihar,District 10,72,Female,10,Yes,Rice,9,145,FPS2561,05-04-2024,Failure
9300272971,Tamil Nadu,District 22,58,Other,10,Yes,Pulses,5,225,FPS2764,25-04-2024,Failure
8037527295,Maharashtra,District 16,54,Other,9,Yes,Rice,25,199,FPS7061,21-04-2024,Success
9269650621,Andhra Pradesh,District 19,39,Male,5,Yes,Wheat,31,189,FPS8303,20-04-2024,Failure
4643581038,Bihar,District 16,23,Male,7,Yes,Millet,17,363,FPS2956,02-04-2024,Success
1697220944,Uttar Pradesh,District 45,56,Male,5,No,Pulses,30,429,FPS8781,29-04-2024,Failure
1677470472,Tamil Nadu,District 11,61,Female,6,No,Wheat,24,212,FPS4686,25-04-2024,Failure
7020374364,Tamil Nadu,District 5,21,Female,7,Yes,Millet,15,400,FPS7002,06-04-2024,Failure
1833313122,Andhra Pradesh,District 50,62,Other,5,Yes,Millet,7,212,FPS5901,30-04-2024,Failure
9999108065,Bihar,District 9,41,Other,5,No,Millet,18,468,FPS7635,03-04-2024,Success
2599192556,Andhra Pradesh,District 40,49,Other,7,No,Sugar,34,212,FPS3048,01-04-2024,Success
7765104434,Gujarat,District 16,41,Female,10,Yes,Sugar,15,179,FPS2530,03-04-2024,Success
3871324452,Maharashtra,District 23,22,Other,5,No,Millet,17,151,FPS6436,22-04-2024,Success
7693688999,Madhya Pradesh,District 39,50,Other,8,Yes,Rice,10,263,FPS4424,29-04-2024,Failure
6034940772,Maharashtra,District 45,68,Female,7,No,Sugar,8,130,FPS3946,16-04-2024,Success
9343351679,Madhya Pradesh,District 5,32,Female,2,No,Sugar,8,331,FPS8468,10-04-2024,Failure
2392452772,Gujarat,District 44,59,Male,3,Yes,Pulses,29,111,FPS4334,08-04-2024,Failure
8773411150,Karnataka,District 20,66,Other,3,Yes,Rice,21,493,FPS2527,12-04-2024,Success
4400078888,Tamil Nadu,District 45,78,Female,10,No,Wheat,23,258,FPS8761,16-04-2024,Success
7617264943,Rajasthan,District 45,79,Male,10,No,Sugar,13,416,FPS7359,13-04-2024,Success
4811874210,Maharashtra,District 49,65,Male,8,No,Wheat,13,442,FPS9382,23-04-2024,Success
2763634202,West Bengal,District 34,79,Female,7,No,Sugar,26,480,FPS9903,08-04-2024,Failure
1233834964,Gujarat,District 2,79,Female,10,No,Millet,7,401,FPS7513,30-04-2024,Success
9676970672,West Bengal,District 4,25,Male,8,No,Millet,12,386,FPS4562,21-04-2024,Success
9398190826,Andhra Pradesh,District 40,78,Male,5,No,Sugar,8,256,FPS5640,09-04-2024,Success
3280150840,Rajasthan,District 1,61,Other,3,No,Rice,28,129,FPS5950,23-04-2024,Failure
3964298564,Tamil Nadu,District 11,26,Other,2,No,Wheat,11,240,FPS4268,10-04-2024,Failure
1072956171,Uttar Pradesh,District 46,63,Female,3,Yes,Sugar,10,163,FPS8687,16-04-2024,Success
8199756605,Bihar,District 4,62,Male,2,Yes,Sugar,29,383,FPS9571,28-04-2024,Success
5115824602,West Bengal,District 15,78,Female,3,No,Sugar,29,174,FPS7176,12-04-2024,Failure
3171129365,Gujarat,District 8,68,Other,8,Yes,Millet,10,269,FPS2363,21-04-2024,Success
6086091909,West Bengal,District 22,41,Male,6,No,Rice,35,95,FPS5894,10-04-2024,Failure
9662813369,Rajasthan,District 15,50,Female,3,No,Rice,11,351,FPS2401,17-04-2024,Success
7625429520,Bihar,District 48,21,Other,3,Yes,Rice,19,381,FPS5049,11-04-2024,Success
1447574830,Andhra Pradesh,District 43,39,Male,6,No,Rice,28,175,FPS5691,11-04-2024,Success
9901899162,Andhra Pradesh,District 9,41,Male,3,Yes,Pulses,25,271,FPS7425,12-04-2024,Failure
2102336866,Uttar Pradesh,District 1,68,Other,8,Yes,Millet,21,469,FPS3034,09-04-2024,Success
4269192029,Madhya Pradesh,District 25,31,Male,4,Yes,Rice,11,453,FPS7032,14-04-2024,Failure
2803332721,Tamil Nadu,District 13,18,Male,2,Yes,Sugar,23,324,FPS7184,27-04-2024,Failure
7421302394,Madhya Pradesh,District 33,53,Female,5,Yes,Wheat,5,196,FPS5565,11-04-2024,Failure
7724880451,Andhra Pradesh,District 12,39,Other,3,Yes,Wheat,25,86,FPS5925,17-04-2024,Success
8873081409,Rajasthan,District 43,53,Other,8,Yes,Wheat,22,301,FPS8120,27-04-2024,Success
6141187533,Maharashtra,District 10,51,Male,3,Yes,Pulses,11,253,FPS6229,22-04-2024,Failure
8926268386,Tamil Nadu,District 20,69,Other,6,No,Sugar,26,256,FPS7012,04-04-2024,Success
9823231991,Karnataka,District 13,20,Male,6,Yes,Wheat,19,110,FPS7535,08-04-2024,Failure
8414764926,Tamil Nadu,District 4,28,Female,7,Yes,Rice,35,223,FPS3139,24-04-2024,Failure
6521683797,Karnataka,District 31,68,Male,5,Yes,Millet,18,240,FPS4595,20-04-2024,Failure
1632665929,West Bengal,District 29,77,Other,8,No,Rice,23,475,FPS4806,03-04-2024,Failure
2472300322,Tamil Nadu,District 40,69,Male,8,Yes,Rice,5,275,FPS4875,15-04-2024,Failure
9357028741,Gujarat,District 50,44,Female,5,Yes,Pulses,5,220,FPS1949,10-04-2024,Success
7245255563,Tamil Nadu,District 31,31,Male,5,No,Wheat,15,67,FPS6131,13-04-2024,Success
9718926452,West Bengal,District 29,69,Male,10,No,Sugar,10,109,FPS7491,19-04-2024,Success
8844853218,Maharashtra,District 5,33,Female,3,No,Sugar,7,303,FPS4342,01-04-2024,Failure
3064602604,Maharashtra,District 24,22,Female,10,Yes,Wheat,21,112,FPS2385,22-04-2024,Success
3118298666,Madhya Pradesh,District 19,29,Other,10,No,Pulses,27,332,FPS4380,28-04-2024,Success
3365975789,Madhya Pradesh,District 34,37,Male,3,Yes,Rice,15,204,FPS8068,21-04-2024,Success
8282970368,Madhya Pradesh,District 48,59,Male,6,Yes,Wheat,24,169,FPS6830,06-04-2024,Failure
7371496619,Gujarat,District 11,55,Female,3,Yes,Pulses,32,470,FPS9484,28-04-2024,Failure
8040491801,Uttar Pradesh,District 14,44,Other,6,No,Wheat,24,294,FPS4708,25-04-2024,Failure
3073191859,Karnataka,District 42,55,Male,2,Yes,Wheat,24,390,FPS5399,26-04-2024,Success
2958594028,Gujarat,District 2,67,Other,4,Yes,Wheat,28,497,FPS7542,18-04-2024,Success
1251194214,Uttar Pradesh,District 35,59,Male,3,No,Millet,24,439,FPS2313,04-04-2024,Success
9522084379,Bihar,District 39,47,Other,6,Yes,Sugar,22,464,FPS1918,08-04-2024,Failure
6778027967,West Bengal,District 6,49,Female,9,No,Wheat,10,107,FPS2780,24-04-2024,Failure
4498344457,Karnataka,District 9,60,Other,5,Yes,Rice,28,379,FPS7963,22-04-2024,Failure
1944883366,Gujarat,District 1,54,Other,2,No,Pulses,27,114,FPS8593,15-04-2024,Success
7557777665,Gujarat,District 16,69,Male,4,Yes,Wheat,5,280,FPS8209,27-04-2024,Failure
8703733263,Andhra Pradesh,District 35,34,Other,8,No,Millet,25,287,FPS7507,27-04-2024,Failure
5410344772,West Bengal,District 34,50,Male,6,Yes,Sugar,20,224,FPS6182,05-04-2024,Success
6286379408,Uttar Pradesh,District 43,36,Male,6,Yes,Pulses,32,387,FPS1511,04-04-2024,Failure
3985045237,Gujarat,District 24,43,Male,4,No,Millet,8,126,FPS9456,03-04-2024,Failure
2270089817,Gujarat,District 30,48,Female,5,Yes,Millet,19,314,FPS9580,17-04-2024,Success
9517962331,Gujarat,District 24,26,Other,9,Yes,Pulses,26,328,FPS9825,18-04-2024,Failure
4454093448,West Bengal,District 42,64,Female,5,Yes,Pulses,13,247,FPS9173,13-04-2024,Success
6927122630,Andhra Pradesh,District 12,35,Other,3,Yes,Millet,9,266,FPS2704,20-04-2024,Failure
8716053914,Madhya Pradesh,District 34,79,Female,4,No,Millet,21,469,FPS6354,01-04-2024,Failure
5136569549,Tamil Nadu,District 16,47,Female,7,Yes,Pulses,31,148,FPS3613,19-04-2024,Failure
2963418610,Maharashtra,District 50,42,Male,5,Yes,Rice,35,163,FPS8554,09-04-2024,Success
9833090252,Rajasthan,District 6,31,Male,5,Yes,Rice,6,444,FPS8053,15-04-2024,Success
2245107903,Karnataka,District 32,22,Female,7,Yes,Wheat,20,233,FPS5391,26-04-2024,Success
1523609374,Rajasthan,District 6,38,Female,6,No,Rice,35,283,FPS3403,28-04-2024,Success
5511427776,Maharashtra,District 16,54,Male,2,No,Pulses,18,293,FPS8012,15-04-2024,Failure
4502238359,Tamil Nadu,District 44,19,Male,7,Yes,Wheat,28,473,FPS1131,08-04-2024,Success
8540356597,Andhra Pradesh,District 3,37,Other,4,Yes,Wheat,17,131,FPS7647,08-04-2024,Failure
8394188028,Karnataka,District 17,49,Other,2,No,Millet,34,453,FPS5534,07-04-2024,Success
2998577444,Tamil Nadu,District 37,23,Female,5,No,Pulses,31,81,FPS6170,19-04-2024,Success
9466903178,Madhya Pradesh,District 29,20,Other,8,No,Pulses,10,146,FPS5632,24-04-2024,Failure
9473248452,Andhra Pradesh,District 42,54,Female,8,No,Sugar,30,69,FPS5072,29-04-2024,Success
3228668810,Uttar Pradesh,District 2,51,Female,7,No,Pulses,22,428,FPS6293,27-04-2024,Success
4955391905,Uttar Pradesh,District 37,37,Female,10,Yes,Millet,5,52,FPS1486,30-04-2024,Success
7155653332,West Bengal,District 46,45,Female,8,No,Sugar,27,318,FPS3872,08-04-2024,Failure
1879871769,Andhra Pradesh,District 26,38,Female,4,Yes,Wheat,15,236,FPS3808,23-04-2024,Failure
5780246065,Madhya Pradesh,District 27,33,Male,8,No,Rice,19,159,FPS5527,28-04-2024,Success
2798382038,Andhra Pradesh,District 16,22,Female,4,No,Millet,8,400,FPS7535,07-04-2024,Success
6022704170,West Bengal,District 27,40,Other,2,Yes,Sugar,22,102,FPS3438,03-04-2024,Success
2452744621,Maharashtra,District 15,29,Other,5,Yes,Wheat,29,373,FPS7235,28-04-2024,Success
6551187510,Andhra Pradesh,District 17,65,Female,8,No,Pulses,34,400,FPS1131,29-04-2024,Success
8458927311,Karnataka,District 25,19,Other,10,No,Pulses,7,129,FPS8161,28-04-2024,Failure
7556554676,Uttar Pradesh,District 14,68,Male,5,Yes,Rice,11,180,FPS8256,12-04-2024,Failure
9602736347,Rajasthan,District 6,43,Other,3,Yes,Millet,10,362,FPS4419,06-04-2024,Failure
8768466678,Gujarat,District 10,78,Male,9,No,Rice,27,462,FPS1373,05-04-2024,Success
1746112853,Gujarat,District 37,35,Male,2,Yes,Millet,10,174,FPS2271,16-04-2024,Failure
9807573567,West Bengal,District 49,23,Male,3,No,Sugar,16,492,FPS3580,04-04-2024,Failure
1252999291,Rajasthan,District 37,76,Male,8,No,Sugar,31,438,FPS7705,26-04-2024,Success
5906053487,Karnataka,District 34,72,Male,5,No,Wheat,20,253,FPS3253,26-04-2024,Failure
4809879263,Andhra Pradesh,District 5,80,Other,4,Yes,Pulses,9,295,FPS7407,04-04-2024,Failure
7539485909,Rajasthan,District 18,20,Female,4,No,Sugar,5,331,FPS5030,13-04-2024,Failure
9783663338,Uttar Pradesh,District 24,18,Other,3,No,Rice,5,205,FPS9305,04-04-2024,Failure
7243949346,Uttar Pradesh,District 46,24,Male,10,Yes,Rice,32,312,FPS4974,29-04-2024,Failure
7752685436,West Bengal,District 24,77,Female,3,No,Wheat,20,141,FPS9606,30-04-2024,Failure
1135695512,Karnataka,District 42,33,Other,6,Yes,Millet,7,262,FPS8315,12-04-2024,Success
9448729215,Maharashtra,District 50,20,Male,8,No,Millet,25,460,FPS5538,30-04-2024,Success
4611548026,Karnataka,District 35,80,Male,9,No,Wheat,19,357,FPS8082,20-04-2024,Failure
9314446148,Andhra Pradesh,District 30,73,Male,7,Yes,Millet,13,424,FPS5882,11-04-2024,Failure
3902448581,Maharashtra,District 30,78,Other,7,No,Millet,5,206,FPS2668,08-04-2024,Failure
